Subfield,Piecewise Linear Function,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Slope_1,Intercept_1,Slope_2,Intercept_2,Slope_3,Intercept_3,Slope_4,Intercept_4,Slope_5,Intercept_5,Slope_6,Intercept_6,Slope_7,Intercept_7,Slope_8,Intercept_8,Total Calculated RSC,Total RSC (Ground Truth),Average RSC per Citation
Immunology_and_Allergy,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2226 * log10(Citations) + 0.4243
Bin 2 [4,13]: log10(RSC) = 0.5728 * log10(Citations) + 0.2056
Bin 3 [13,33]: log10(RSC) = 1.0099 * log10(Citations) + -0.2744
Bin 4 [33,79]: log10(RSC) = 1.2390 * log10(Citations) + -0.5913
Bin 5 [79,232]: log10(RSC) = 1.4764 * log10(Citations) + -1.0390
Bin 6 [232,506]: log10(RSC) = 1.6110 * log10(Citations) + -1.3819
Bin 7 [506,834]: log10(RSC) = 0.9710 * log10(Citations) + 0.4198
Bin 8 [834,834]: log10(RSC) = 0.0000 * log10(Citations) + 3.2563
","[1,4]","[4,13]","[13,33]","[33,79]","[79,232]","[232,506]","[506,834]","[834,834]",0.22255834470434785,0.42428331409186393,0.5727550884088277,0.20556572844180504,1.0099170040216978,-0.27437469853854135,1.2389639789776785,-0.5912684759169204,1.4764105207030807,-1.0390406103520884,1.6109536795416848,-1.3819037972794734,0.9709949941232602,0.419835354425123,0,3.2562729665971815,103590.32759402921,103590.3275940402,0.7776292673690196
Immunology,"Piecewise Linear Function:
Bin 1 [1,5]: log10(RSC) = 0.2019 * log10(Citations) + 0.4724
Bin 2 [5,17]: log10(RSC) = 0.5563 * log10(Citations) + 0.2197
Bin 3 [17,47]: log10(RSC) = 0.9170 * log10(Citations) + -0.2131
Bin 4 [47,120]: log10(RSC) = 1.1753 * log10(Citations) + -0.6383
Bin 5 [120,379]: log10(RSC) = 1.3625 * log10(Citations) + -1.0293
Bin 6 [379,1030]: log10(RSC) = 1.4735 * log10(Citations) + -1.2697
Bin 7 [1030,1169]: log10(RSC) = 2.8247 * log10(Citations) + -5.3050
Bin 8 [1169,2147]: log10(RSC) = 1.7917 * log10(Citations) + -2.1405
","[1,5]","[5,17]","[17,47]","[47,120]","[120,379]","[379,1030]","[1030,1169]","[1169,2147]",0.2019319622004313,0.4724084593469097,0.556284420805227,0.21968509054743168,0.9170400162167925,-0.2130897115217123,1.175274067126829,-0.6382958912073349,1.3625454285407501,-1.0292774294866214,1.4735062448988188,-1.2696993067438824,2.8247161572498034,-5.3050316548453225,1.79174358520984,-2.140532086061053,895101.3106977724,895101.3106974238,0.6529182585597542
Industrial_and_Manufacturing_Engineering,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2425 * log10(Citations) + 0.4924
Bin 2 [3,12]: log10(RSC) = 0.4701 * log10(Citations) + 0.3720
Bin 3 [12,36]: log10(RSC) = 0.8412 * log10(Citations) + -0.0232
Bin 4 [36,92]: log10(RSC) = 1.1779 * log10(Citations) + -0.5315
Bin 5 [92,266]: log10(RSC) = 1.4569 * log10(Citations) + -1.0710
Bin 6 [266,765]: log10(RSC) = 1.3264 * log10(Citations) + -0.6704
Bin 7 [765,852]: log10(RSC) = 3.6622 * log10(Citations) + -7.3747
Bin 8 [852,1660]: log10(RSC) = 1.5972 * log10(Citations) + -1.2843
","[1,3]","[3,12]","[12,36]","[36,92]","[92,266]","[266,765]","[765,852]","[852,1660]",0.24245645404716112,0.4924300544820664,0.4701120292994812,0.371954881598656,0.841155787978834,-0.023159466042189658,1.1778595075392573,-0.5315121390621254,1.4569214146178833,-1.070981699942736,1.3263618782622069,-0.6703923988575755,3.6621911358609225,-7.374659370947578,1.5972427932385678,-1.284316220482037,681621.1049537376,681621.1049555256,0.8643958863254897
Industrial_relations,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 1.2887
Bin 2 [1,2]: log10(RSC) = 0.7598 * log10(Citations) + 1.2887
Bin 3 [2,6]: log10(RSC) = 0.9032 * log10(Citations) + 1.2387
Bin 4 [6,12]: log10(RSC) = 1.1680 * log10(Citations) + 1.0362
Bin 5 [12,17]: log10(RSC) = 2.1070 * log10(Citations) + 0.0603
Bin 6 [17,17]: log10(RSC) = 0.0000 * log10(Citations) + 2.6463
Bin 7 [17,17]: log10(RSC) = 0.0000 * log10(Citations) + 2.6463
Bin 8 [17,17]: log10(RSC) = 0.0000 * log10(Citations) + 2.6463
","[1,1]","[1,2]","[2,6]","[6,12]","[12,17]","[17,17]","[17,17]","[17,17]",0,1.2886614739964413,0.7597740438614505,1.2886614739964406,0.90317446820115,1.2387053366282479,1.1679862481583227,1.0361865070265623,2.106958641456376,0.060313721719254865,0,2.6463249508294737,0,2.6463249508294737,0,2.6463249508294737,7329.731130796373,7329.731130796408,17.369031115631216
Infectious_Diseases,"Piecewise Linear Function:
Bin 1 [1,5]: log10(RSC) = 0.2022 * log10(Citations) + 0.6511
Bin 2 [5,19]: log10(RSC) = 0.4848 * log10(Citations) + 0.4556
Bin 3 [19,74]: log10(RSC) = 0.6994 * log10(Citations) + 0.1890
Bin 4 [74,306]: log10(RSC) = 0.7826 * log10(Citations) + 0.0407
Bin 5 [306,1478]: log10(RSC) = 0.9507 * log10(Citations) + -0.3802
Bin 6 [1478,7524]: log10(RSC) = 0.9644 * log10(Citations) + -0.3614
Bin 7 [7524,15019]: log10(RSC) = 0.6686 * log10(Citations) + 0.8229
Bin 8 [15019,38700]: log10(RSC) = 1.7069 * log10(Citations) + -3.5393
","[1,5]","[5,19]","[19,74]","[74,306]","[306,1478]","[1478,7524]","[7524,15019]","[15019,38700]",0.2022136630001512,0.6511221790826546,0.4847768893837001,0.45559508650442865,0.6993966479816865,0.18896849906269297,0.7826146695350263,0.04067613731997799,0.9506663769671787,-0.3801825431421033,0.9643631987366738,-0.3614267922872574,0.6686204719559865,0.8228868421077391,1.7068912101070166,-3.5392598083023725,2237135.5067023383,2237135.50670001,0.5328129310420204
Information_Systems_and_Management,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.2848 * log10(Citations) + 0.6095
Bin 2 [2,9]: log10(RSC) = 0.4369 * log10(Citations) + 0.5522
Bin 3 [9,30]: log10(RSC) = 0.7557 * log10(Citations) + 0.2531
Bin 4 [30,83]: log10(RSC) = 1.0806 * log10(Citations) + -0.2183
Bin 5 [83,288]: log10(RSC) = 1.3315 * log10(Citations) + -0.6802
Bin 6 [288,3348]: log10(RSC) = 0.6666 * log10(Citations) + 1.0086
Bin 7 [3348,4819]: log10(RSC) = 0.7793 * log10(Citations) + 0.4546
Bin 8 [4819,10240]: log10(RSC) = 0.6437 * log10(Citations) + 0.9540
","[1,2]","[2,9]","[9,30]","[30,83]","[83,288]","[288,3348]","[3348,4819]","[4819,10240]",0.2848487277045407,0.6095016234430138,0.4368554917342594,0.5521542215398101,0.7557451577541894,0.25312973294459695,1.0806328035787114,-0.21825360474197852,1.3315131687200439,-0.680204493548759,0.6666114311544697,1.008552697850759,0.779305369668983,0.45464030089252416,0.6437314298301005,0.9539532816480807,237707.4031269668,237707.40312708687,1.1655294640151743
Information_Systems,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.3152 * log10(Citations) + 0.5947
Bin 2 [2,7]: log10(RSC) = 0.4546 * log10(Citations) + 0.5461
Bin 3 [7,26]: log10(RSC) = 0.7187 * log10(Citations) + 0.3218
Bin 4 [26,75]: log10(RSC) = 1.0390 * log10(Citations) + -0.1229
Bin 5 [75,242]: log10(RSC) = 1.3237 * log10(Citations) + -0.6529
Bin 6 [242,659]: log10(RSC) = 1.4455 * log10(Citations) + -0.8991
Bin 7 [659,1023]: log10(RSC) = 0.9837 * log10(Citations) + 0.4614
Bin 8 [1023,2231]: log10(RSC) = 1.4870 * log10(Citations) + -1.0319
","[1,2]","[2,7]","[7,26]","[26,75]","[75,242]","[242,659]","[659,1023]","[1023,2231]",0.3151597128766311,0.5947161711625337,0.4546051308839164,0.5461028190041328,0.7187314693776085,0.3218056660550507,1.0389914516431817,-0.12288760066214155,1.3237475770088583,-0.6528706632380046,1.4454995579926215,-0.8990608377179989,0.9836537963866103,0.461394173591839,1.4870449596856938,-1.0319239972723673,1441890.3052168456,1441890.3052050115,1.3748892045030052
Inorganic_Chemistry,"Piecewise Linear Function:
Bin 1 [1,6]: log10(RSC) = 0.1971 * log10(Citations) + 0.4536
Bin 2 [6,19]: log10(RSC) = 0.5571 * log10(Citations) + 0.1821
Bin 3 [19,51]: log10(RSC) = 0.9438 * log10(Citations) + -0.3040
Bin 4 [51,115]: log10(RSC) = 1.3287 * log10(Citations) + -0.9528
Bin 5 [115,285]: log10(RSC) = 1.8021 * log10(Citations) + -1.9264
Bin 6 [285,527]: log10(RSC) = 2.5744 * log10(Citations) + -3.8338
Bin 7 [527,581]: log10(RSC) = 6.2500 * log10(Citations) + -13.8474
Bin 8 [581,627]: log10(RSC) = 6.3678 * log10(Citations) + -14.1333
","[1,6]","[6,19]","[19,51]","[51,115]","[115,285]","[285,527]","[527,581]","[581,627]",0.1970979712214266,0.4535779976043508,0.5570963780919874,0.18208581135354662,0.9438175188706286,-0.3039858885740654,1.32866417640178,-0.9527696472993774,1.8020829384044663,-1.926435893056483,2.5744033335397742,-3.8337604401981213,6.249973713534505,-13.84736055381195,6.367846123697065,-14.13327430770423,397559.6537019039,397559.6537020119,0.6106850838577584
Insect_Science,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2329 * log10(Citations) + 0.3914
Bin 2 [4,12]: log10(RSC) = 0.5501 * log10(Citations) + 0.2058
Bin 3 [12,32]: log10(RSC) = 0.9490 * log10(Citations) + -0.2168
Bin 4 [32,71]: log10(RSC) = 1.3551 * log10(Citations) + -0.8200
Bin 5 [71,166]: log10(RSC) = 1.8893 * log10(Citations) + -1.7832
Bin 6 [166,439]: log10(RSC) = 1.8128 * log10(Citations) + -1.5645
Bin 7 [439,469]: log10(RSC) = 5.3540 * log10(Citations) + -11.0884
Bin 8 [469,1570]: log10(RSC) = 0.6342 * log10(Citations) + 1.5005
","[1,4]","[4,12]","[12,32]","[32,71]","[71,166]","[166,439]","[439,469]","[469,1570]",0.23285315433840564,0.3914059497902956,0.5501090623582707,0.20581394191624913,0.9489556806801371,-0.21684333614671703,1.3550622373137386,-0.8199995868753145,1.8892504265710754,-1.7831884868245107,1.8127563604937456,-1.564534148374093,5.353969161345338,-11.088414109091524,0.6342139110887184,1.5005186498681242,284152.72618193034,284152.7261814805,0.7772187410953177
Instrumentation,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.2781 * log10(Citations) + 0.5625
Bin 2 [2,8]: log10(RSC) = 0.5125 * log10(Citations) + 0.4698
Bin 3 [8,23]: log10(RSC) = 0.8387 * log10(Citations) + 0.1913
Bin 4 [23,65]: log10(RSC) = 1.0223 * log10(Citations) + -0.0600
Bin 5 [65,227]: log10(RSC) = 1.1283 * log10(Citations) + -0.2340
Bin 6 [227,1043]: log10(RSC) = 0.6910 * log10(Citations) + 0.9023
Bin 7 [1043,1043]: log10(RSC) = 0.0000 * log10(Citations) + 2.9664
Bin 8 [1043,1043]: log10(RSC) = 0.0000 * log10(Citations) + 2.9664
","[1,2]","[2,8]","[8,23]","[23,65]","[65,227]","[227,1043]","[1043,1043]","[1043,1043]",0.2780895210348432,0.5625190953143479,0.512495572508045,0.4697592782321711,0.8386624675289991,0.19130470660434074,1.0223011034675769,-0.06001464345195484,1.128338686165182,-0.23400572639006612,0.6910475490987329,0.9023098817589883,0,2.966381842206871,0,2.966381842206871,37218.52420517079,37218.524205167756,1.2912786387666375
Internal_Medicine,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2635 * log10(Citations) + 0.4745
Bin 2 [3,9]: log10(RSC) = 0.5427 * log10(Citations) + 0.3365
Bin 3 [9,26]: log10(RSC) = 0.9015 * log10(Citations) + 0.0050
Bin 4 [26,80]: log10(RSC) = 0.9772 * log10(Citations) + -0.0844
Bin 5 [80,535]: log10(RSC) = 0.7481 * log10(Citations) + 0.3626
Bin 6 [535,2451]: log10(RSC) = 0.8086 * log10(Citations) + 0.3000
Bin 7 [2451,2566]: log10(RSC) = 10.5819 * log10(Citations) + -32.8844
Bin 8 [2566,2566]: log10(RSC) = 0.0000 * log10(Citations) + 3.1920
","[1,3]","[3,9]","[9,26]","[26,80]","[80,535]","[535,2451]","[2451,2566]","[2566,2566]",0.26350072871316915,0.4744844570204068,0.5426623982986427,0.33653439771880117,0.9015022199512754,0.005012946151404574,0.9771734603799975,-0.08442794081069538,0.7481451409170095,0.36258321644751135,0.8085579214417581,0.2999637718453565,10.581900808132348,-32.88444454977172,0,3.1919711715693957,82507.0293463497,82507.029346317,0.8656793098904584
Issues_ethics_and_legal_aspects,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.3877 * log10(Citations) + 0.5693
Bin 2 [2,6]: log10(RSC) = 0.5347 * log10(Citations) + 0.5245
Bin 3 [6,16]: log10(RSC) = 0.8222 * log10(Citations) + 0.3224
Bin 4 [16,38]: log10(RSC) = 1.3148 * log10(Citations) + -0.2673
Bin 5 [38,120]: log10(RSC) = 1.0322 * log10(Citations) + 0.3263
Bin 6 [120,132]: log10(RSC) = 5.0908 * log10(Citations) + -8.1029
Bin 7 [132,132]: log10(RSC) = 0.0000 * log10(Citations) + 2.6924
Bin 8 [132,132]: log10(RSC) = 0.0000 * log10(Citations) + 2.6924
","[1,2]","[2,6]","[6,16]","[16,38]","[38,120]","[120,132]","[132,132]","[132,132]",0.3877150968350018,0.5693262479836253,0.5347123322310189,0.524502815635458,0.8221740586888808,0.32237505809586653,1.3148285441522616,-0.2672549586006123,1.0321568751237684,0.32625475528898495,5.090778628139168,-8.102931189110135,0,2.692441259261663,0,2.692441259261663,15362.087172018693,15362.087172019023,1.9418641350042591
Language_and_Linguistics,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.7607
Bin 2 [1,4]: log10(RSC) = 0.5377 * log10(Citations) + 0.7401
Bin 3 [4,13]: log10(RSC) = 0.7305 * log10(Citations) + 0.6331
Bin 4 [13,37]: log10(RSC) = 1.0944 * log10(Citations) + 0.2263
Bin 5 [37,126]: log10(RSC) = 1.2499 * log10(Citations) + 0.0076
Bin 6 [126,344]: log10(RSC) = 1.4141 * log10(Citations) + -0.3607
Bin 7 [344,415]: log10(RSC) = 1.5126 * log10(Citations) + -0.5432
Bin 8 [415,2769]: log10(RSC) = 0.2556 * log10(Citations) + 2.7477
","[1,1]","[1,4]","[4,13]","[13,37]","[37,126]","[126,344]","[344,415]","[415,2769]",0,0.7607176673259339,0.5376752949683471,0.7401196081547734,0.7305097969429546,0.6330842682670372,1.0943800666170642,0.22630218855118156,1.2498831666457983,0.0076422429540627945,1.4141485939728866,-0.3607181520085252,1.512632279999098,-0.5431627933279102,0.25564409087021234,2.747692742810549,318943.32892683556,318943.32892689767,3.1998969523023844
Law,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.9714
Bin 2 [1,3]: log10(RSC) = 0.6375 * log10(Citations) + 0.9711
Bin 3 [3,7]: log10(RSC) = 0.8350 * log10(Citations) + 0.9008
Bin 4 [7,20]: log10(RSC) = 1.0043 * log10(Citations) + 0.7468
Bin 5 [20,73]: log10(RSC) = 1.2371 * log10(Citations) + 0.4850
Bin 6 [73,190]: log10(RSC) = 1.3118 * log10(Citations) + 0.3036
Bin 7 [190,225]: log10(RSC) = 1.6787 * log10(Citations) + -0.4241
Bin 8 [225,541]: log10(RSC) = 0.5531 * log10(Citations) + 2.2236
","[1,1]","[1,3]","[3,7]","[7,20]","[20,73]","[73,190]","[190,225]","[225,541]",0,0.9714130560800651,0.6375240935390071,0.9711021960402955,0.8349570272313026,0.9008344112923001,1.0043323025574245,0.7468428235121065,1.237100662365726,0.48496300225920974,1.3118460557345266,0.30358745664374487,1.678683087111969,-0.4240563533561654,0.5530520764001767,2.2236332318841363,424376.0308958161,424376.0308955279,7.372247079699397
Legal,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.9714
Bin 2 [1,3]: log10(RSC) = 0.6375 * log10(Citations) + 0.9711
Bin 3 [3,7]: log10(RSC) = 0.8350 * log10(Citations) + 0.9008
Bin 4 [7,20]: log10(RSC) = 1.0043 * log10(Citations) + 0.7468
Bin 5 [20,73]: log10(RSC) = 1.2371 * log10(Citations) + 0.4850
Bin 6 [73,190]: log10(RSC) = 1.3118 * log10(Citations) + 0.3036
Bin 7 [190,225]: log10(RSC) = 1.6787 * log10(Citations) + -0.4241
Bin 8 [225,541]: log10(RSC) = 0.5531 * log10(Citations) + 2.2236
","[1,1]","[1,3]","[3,7]","[7,20]","[20,73]","[73,190]","[190,225]","[225,541]",0,0.9714130560800651,0.6375240935390071,0.9711021960402955,0.8349570272313026,0.9008344112923001,1.0043323025574245,0.7468428235121065,1.237100662365726,0.48496300225920974,1.3118460557345266,0.30358745664374487,1.678683087111969,-0.4240563533561654,0.5530520764001767,2.2236332318841363,424376.0308958161,424376.0308955279,7.372247079699397
Leadership_and_Management,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.6354
Bin 2 [1,4]: log10(RSC) = 0.6123 * log10(Citations) + 0.6131
Bin 3 [4,10]: log10(RSC) = 0.8804 * log10(Citations) + 0.4560
Bin 4 [10,26]: log10(RSC) = 1.1803 * log10(Citations) + 0.1659
Bin 5 [26,50]: log10(RSC) = 1.9470 * log10(Citations) + -1.0082
Bin 6 [50,84]: log10(RSC) = 1.2462 * log10(Citations) + 0.2838
Bin 7 [84,84]: log10(RSC) = 0.0000 * log10(Citations) + 2.7517
Bin 8 [84,84]: log10(RSC) = 0.0000 * log10(Citations) + 2.7517
","[1,1]","[1,4]","[4,10]","[10,26]","[26,50]","[50,84]","[84,84]","[84,84]",0,0.6354408549291006,0.6122574959469478,0.613058571604738,0.880445221137588,0.45595276370323823,1.180336264076914,0.16589388164061258,1.9470341012143597,-1.0082330675348912,1.2461851307484741,0.28378851055025844,0,2.7517175766726982,0,2.7517175766726982,19494.157421195527,19494.157421195392,2.9848656287238597
Library_and_Information_Sciences,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.3834 * log10(Citations) + 0.6948
Bin 2 [2,5]: log10(RSC) = 0.5814 * log10(Citations) + 0.6309
Bin 3 [5,13]: log10(RSC) = 0.9820 * log10(Citations) + 0.3540
Bin 4 [13,27]: log10(RSC) = 1.3626 * log10(Citations) + -0.0499
Bin 5 [27,94]: log10(RSC) = 1.0724 * log10(Citations) + 0.4234
Bin 6 [94,468]: log10(RSC) = 0.4129 * log10(Citations) + 1.7891
Bin 7 [468,468]: log10(RSC) = 0.0000 * log10(Citations) + 2.8879
Bin 8 [468,468]: log10(RSC) = 0.0000 * log10(Citations) + 2.8879
","[1,2]","[2,5]","[5,13]","[13,27]","[27,94]","[94,468]","[468,468]","[468,468]",0.3834130845034552,0.69484982563129,0.5814416501870772,0.6308677454707012,0.9820164692503661,0.3539647197344563,1.3626445141851635,-0.049905606327969254,1.0724123492824267,0.4233927034956255,0.41286100480102356,1.7891316464658777,0,2.887879664592428,0,2.887879664592428,26472.702944169447,26472.702944168348,2.8201451948619845
Life_span_and_Life_course_Studies,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.8157
Bin 2 [1,4]: log10(RSC) = 0.5534 * log10(Citations) + 0.7947
Bin 3 [4,14]: log10(RSC) = 0.7343 * log10(Citations) + 0.6961
Bin 4 [14,55]: log10(RSC) = 0.7154 * log10(Citations) + 0.7231
Bin 5 [55,222]: log10(RSC) = 1.1811 * log10(Citations) + -0.0528
Bin 6 [222,222]: log10(RSC) = 0.0000 * log10(Citations) + 2.6810
Bin 7 [222,222]: log10(RSC) = 0.0000 * log10(Citations) + 2.6810
Bin 8 [222,222]: log10(RSC) = 0.0000 * log10(Citations) + 2.6810
","[1,1]","[1,4]","[4,14]","[14,55]","[55,222]","[222,222]","[222,222]","[222,222]",0,0.8157429628631798,0.5534375337277772,0.7947457826922184,0.7342529969514943,0.6960769981542102,0.7153751659715553,0.7231056346029467,1.1810716633321063,-0.052795693269655164,0,2.6809923457524674,0,2.6809923457524674,0,2.6809923457524674,12526.064079234266,12526.064079233965,3.20359695121081
Linguistics_and_Language,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.3732 * log10(Citations) + 0.6198
Bin 2 [2,5]: log10(RSC) = 0.5649 * log10(Citations) + 0.5584
Bin 3 [5,15]: log10(RSC) = 0.8768 * log10(Citations) + 0.3307
Bin 4 [15,39]: log10(RSC) = 1.1837 * log10(Citations) + -0.0226
Bin 5 [39,117]: log10(RSC) = 1.3375 * log10(Citations) + -0.2898
Bin 6 [117,196]: log10(RSC) = 3.0370 * log10(Citations) + -3.8697
Bin 7 [196,196]: log10(RSC) = 0.0000 * log10(Citations) + 3.2084
Bin 8 [196,196]: log10(RSC) = 0.0000 * log10(Citations) + 3.2084
","[1,2]","[2,5]","[5,15]","[15,39]","[39,117]","[117,196]","[196,196]","[196,196]",0.3731841165236787,0.6198315975535562,0.5649267347654033,0.5584336739604535,0.8768433788682976,0.3306584080941438,1.1836544670249913,-0.022600747990068504,1.3374622540836172,-0.28981574898819007,3.0369579701245453,-3.8697382549059443,0,3.208380108918109,0,3.208380108918109,82983.3563794277,82983.35637944711,2.1992832709484706
Literature_and_Literary_Theory,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.8649
Bin 2 [1,4]: log10(RSC) = 0.4946 * log10(Citations) + 0.8497
Bin 3 [4,14]: log10(RSC) = 0.7150 * log10(Citations) + 0.7179
Bin 4 [14,37]: log10(RSC) = 1.1531 * log10(Citations) + 0.2330
Bin 5 [37,111]: log10(RSC) = 1.5167 * log10(Citations) + -0.3542
Bin 6 [111,233]: log10(RSC) = 1.6506 * log10(Citations) + -0.6442
Bin 7 [233,261]: log10(RSC) = 2.5011 * log10(Citations) + -2.5696
Bin 8 [261,378]: log10(RSC) = 1.3100 * log10(Citations) + 0.3087
","[1,1]","[1,4]","[4,14]","[14,37]","[37,111]","[111,233]","[233,261]","[261,378]",0,0.8648699822325203,0.49462932261593073,0.8497404722847894,0.7150056318781486,0.7179494506324773,1.1531369214059566,0.23302342138339438,1.5167144732088114,-0.3542464251484625,1.6506086845138048,-0.6441770541667107,2.501063528422254,-2.5696243231088687,1.3100360817192005,0.3086608499454164,348521.1723629048,348521.1723630785,4.0469718919507285
Management_Information_Systems,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2791 * log10(Citations) + 0.5317
Bin 2 [3,9]: log10(RSC) = 0.4791 * log10(Citations) + 0.4449
Bin 3 [9,29]: log10(RSC) = 0.7996 * log10(Citations) + 0.1425
Bin 4 [29,72]: log10(RSC) = 1.1912 * log10(Citations) + -0.4233
Bin 5 [72,220]: log10(RSC) = 1.4249 * log10(Citations) + -0.8539
Bin 6 [220,511]: log10(RSC) = 1.7472 * log10(Citations) + -1.6139
Bin 7 [511,1088]: log10(RSC) = 0.5630 * log10(Citations) + 1.6693
Bin 8 [1088,1156]: log10(RSC) = 8.0034 * log10(Citations) + -20.9286
","[1,3]","[3,9]","[9,29]","[29,72]","[72,220]","[220,511]","[511,1088]","[1088,1156]",0.27912149339425,0.531682351931545,0.47906408607188655,0.44487305105134617,0.7995992830308312,0.14248358871736755,1.1912227988219728,-0.423311443234353,1.4249044968118187,-0.8539466469348849,1.7471929596975462,-1.6138656648142171,0.5630186713730372,1.6693283071878726,8.003398814777057,-20.92859959522654,298372.717079242,298372.7170790339,1.1428795886147523
Management_Monitoring_Policy_and_Law,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.2789 * log10(Citations) + 0.5884
Bin 2 [2,9]: log10(RSC) = 0.4360 * log10(Citations) + 0.5266
Bin 3 [9,28]: log10(RSC) = 0.8136 * log10(Citations) + 0.1671
Bin 4 [28,67]: log10(RSC) = 1.2895 * log10(Citations) + -0.5084
Bin 5 [67,186]: log10(RSC) = 1.5418 * log10(Citations) + -0.9638
Bin 6 [186,345]: log10(RSC) = 2.1614 * log10(Citations) + -2.3570
Bin 7 [345,428]: log10(RSC) = 2.1412 * log10(Citations) + -2.2462
Bin 8 [428,585]: log10(RSC) = 2.3136 * log10(Citations) + -2.6978
","[1,2]","[2,9]","[9,28]","[28,67]","[67,186]","[186,345]","[345,428]","[428,585]",0.2789335053068971,0.5883942507383519,0.4360470516868166,0.5265697405622084,0.8136351339948291,0.16714447097201224,1.2894535657205346,-0.5084141316382762,1.5417991138924985,-0.9637818494899699,2.1614348478753698,-2.357011468297415,2.141192347994145,-2.246163368052414,2.3135641693472717,-2.6978487141989587,488320.97228798614,488320.97228803433,1.347925262197844
Management_of_Technology_and_Innovation,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.2892 * log10(Citations) + 0.5335
Bin 2 [2,9]: log10(RSC) = 0.4748 * log10(Citations) + 0.4552
Bin 3 [9,27]: log10(RSC) = 0.8140 * log10(Citations) + 0.1423
Bin 4 [27,65]: log10(RSC) = 1.2389 * log10(Citations) + -0.4573
Bin 5 [65,159]: log10(RSC) = 1.6092 * log10(Citations) + -1.1126
Bin 6 [159,453]: log10(RSC) = 1.5362 * log10(Citations) + -0.8504
Bin 7 [453,546]: log10(RSC) = 1.5200 * log10(Citations) + -0.8577
Bin 8 [546,912]: log10(RSC) = 0.9458 * log10(Citations) + 0.7140
","[1,2]","[2,9]","[9,27]","[27,65]","[65,159]","[159,453]","[453,546]","[546,912]",0.28924243613128997,0.533474877726831,0.47479408419387864,0.4551809940407094,0.8139848116278883,0.14230240113316606,1.2389371446329978,-0.4572672334925687,1.6091996320198452,-1.1125985660750484,1.5362222726169863,-0.8503761336054407,1.5200040876696104,-0.8577344125570381,0.9457761238614659,0.7140381452139368,235598.87661678623,235598.87661676476,1.2353517655588275
Management_Science_and_Operations_Research,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2619 * log10(Citations) + 0.4538
Bin 2 [3,10]: log10(RSC) = 0.4924 * log10(Citations) + 0.3412
Bin 3 [10,32]: log10(RSC) = 0.8320 * log10(Citations) + 0.0017
Bin 4 [32,77]: log10(RSC) = 1.2330 * log10(Citations) + -0.5922
Bin 5 [77,214]: log10(RSC) = 1.4925 * log10(Citations) + -1.0649
Bin 6 [214,646]: log10(RSC) = 1.3564 * log10(Citations) + -0.7025
Bin 7 [646,993]: log10(RSC) = 0.8329 * log10(Citations) + 0.7900
Bin 8 [993,5749]: log10(RSC) = 0.4947 * log10(Citations) + 1.8566
","[1,3]","[3,10]","[10,32]","[32,77]","[77,214]","[214,646]","[646,993]","[993,5749]",0.2619007688675648,0.45383727071234975,0.49242953428540026,0.34120888481387285,0.8320052731850007,0.0016810628693744167,1.2329555525969504,-0.5921801311121366,1.4925443357033528,-1.0649020764060082,1.3564089078276378,-0.702491709918367,0.8329273246536221,0.7900315063578565,0.4947063630265176,1.8566454602103475,461727.3037805202,461727.3037814881,0.893407525658107
